period_type,period_key,period_start,period_end,v3_variant,rows,complete_d1_rows,complete_d5_rows,signal_days,avg_d1_close_return_pct,avg_d5_close_return_pct,median_d5_close_return_pct,d5_close_win_rate_pct,avg_mfe_d1_d5_pct,avg_mae_d1_d5_pct,plus13_touch_d1_rate_pct,plus13_touch_d2_rate_pct,plus13_touch_d3_rate_pct,plus13_touch_d4_rate_pct,plus13_touch_d5_rate_pct,cumulative_plus13_touch_d5_rate_pct,plus20_touch_d5_rate_pct,minus20_touch_d5_rate_pct,plus13_before_minus2_d1_rate_pct,plus13_before_minus2_d5_rate_pct,minus2_before_plus13_d5_rate_pct,same_day_ambiguous_d5_rate_pct,sample_status
week,2025-W48,2025-11-24,2025-11-28,V3_D_V2_CONFIRM,15,15,15,5,-0.6304145269289301,-0.6921535126912945,-0.8018327605956443,40.0,4.239753460000466,-5.999264752873064,60.0,40.0,40.0,46.666666666666664,46.666666666666664,86.66666666666667,66.66666666666666,80.0,53.333333333333336,53.333333333333336,40.0,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W49,2025-12-01,2025-12-05,V3_D_V2_CONFIRM,15,15,15,5,2.727798879453798,5.404938776684419,4.946996466431086,93.33333333333333,10.15023299461537,-1.4561017130080296,80.0,86.66666666666667,93.33333333333333,93.33333333333333,93.33333333333333,100.0,100.0,33.33333333333333,60.0,73.33333333333333,6.666666666666667,20.0,VERY_LOW_SAMPLE
week,2025-W50,2025-12-08,2025-12-12,V3_D_V2_CONFIRM,15,15,15,5,0.2970760534727838,2.5898902354603184,0.0,46.666666666666664,8.26292745492347,-3.847286666523568,73.33333333333333,66.66666666666666,60.0,60.0,46.666666666666664,100.0,86.66666666666667,60.0,46.666666666666664,60.0,13.333333333333334,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W51,2025-12-15,2025-12-19,V3_D_V2_CONFIRM,15,15,15,5,0.6608248336671827,4.174394626253821,3.281249999999991,100.0,8.487235491830939,-2.693864245290653,60.0,80.0,93.33333333333333,86.66666666666667,93.33333333333333,100.0,100.0,60.0,46.666666666666664,53.333333333333336,33.33333333333333,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W52,2025-12-22,2025-12-26,V3_D_V2_CONFIRM,12,12,12,4,5.518050904365073,9.411516936056561,3.69604838871197,83.33333333333334,17.787075799632454,-3.1492091005871914,83.33333333333334,75.0,66.66666666666666,75.0,91.66666666666666,100.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,16.666666666666664,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W01,2025-12-29,2026-01-02,V3_D_V2_CONFIRM,9,9,9,3,-0.007871046385669414,-4.259927015253519,-2.6066350710900466,33.33333333333333,4.467585814571057,-7.808013829136673,55.55555555555556,44.44444444444444,33.33333333333333,44.44444444444444,33.33333333333333,77.77777777777779,66.66666666666666,77.77777777777779,33.33333333333333,44.44444444444444,33.33333333333333,22.22222222222222,VERY_LOW_SAMPLE
week,2026-W02,2026-01-05,2026-01-09,V3_D_V2_CONFIRM,15,15,15,5,1.1384430869307465,10.674967951622344,10.026385224274414,86.66666666666667,13.419093501747716,-2.3816116641185734,86.66666666666667,66.66666666666666,80.0,86.66666666666667,86.66666666666667,100.0,93.33333333333333,53.333333333333336,66.66666666666666,66.66666666666666,13.333333333333334,20.0,VERY_LOW_SAMPLE
week,2026-W03,2026-01-12,2026-01-16,V3_D_V2_CONFIRM,15,15,15,5,2.295045205401438,3.61567013678794,2.6501766784452263,73.33333333333333,11.90630222415755,-2.910593441797331,73.33333333333333,80.0,80.0,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,40.0,66.66666666666666,73.33333333333333,20.0,6.666666666666667,VERY_LOW_SAMPLE
week,2026-W04,2026-01-19,2026-01-23,V3_D_V2_CONFIRM,15,15,15,5,-0.09654023355162598,2.1937346025156566,2.6556776556776462,60.0,6.507000804384236,-4.011948005887317,66.66666666666666,60.0,46.666666666666664,66.66666666666666,66.66666666666666,80.0,80.0,66.66666666666666,46.666666666666664,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2026-W05,2026-01-26,2026-01-30,V3_D_V2_CONFIRM,15,15,15,5,1.4690707974900323,11.881803387358941,5.579868708971558,60.0,17.658270061872816,-4.69131060999196,60.0,66.66666666666666,73.33333333333333,73.33333333333333,66.66666666666666,100.0,93.33333333333333,73.33333333333333,33.33333333333333,40.0,33.33333333333333,26.666666666666668,VERY_LOW_SAMPLE
week,2026-W06,2026-02-02,2026-02-06,V3_D_V2_CONFIRM,15,15,15,5,1.0459335109054295,2.9926011344036687,0.8802816901408494,60.0,8.245720512937856,-5.894314396111239,60.0,66.66666666666666,53.333333333333336,53.333333333333336,66.66666666666666,86.66666666666667,86.66666666666667,80.0,60.0,60.0,40.0,0.0,VERY_LOW_SAMPLE
week,2026-W07,2026-02-09,2026-02-13,V3_D_V2_CONFIRM,15,15,15,5,0.5126557647111422,8.07992576852749,8.995173321632288,86.66666666666667,11.758563436866924,-2.6728168675959822,80.0,60.0,66.66666666666666,80.0,86.66666666666667,93.33333333333333,86.66666666666667,46.666666666666664,66.66666666666666,66.66666666666666,20.0,13.333333333333334,VERY_LOW_SAMPLE
week,2026-W08,2026-02-19,2026-02-20,V3_D_V2_CONFIRM,6,6,6,2,1.1933782951239407,4.599619900458947,4.135496944884864,100.0,8.061769308261058,-2.920125498947694,66.66666666666666,50.0,50.0,83.33333333333334,100.0,100.0,100.0,50.0,33.33333333333333,50.0,16.666666666666664,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W09,2026-02-23,2026-02-27,V3_D_V2_CONFIRM,15,15,15,5,-0.3997075810666857,-11.035105197157241,-11.422413793103448,6.666666666666667,6.6491211601021245,-16.103361787127074,53.333333333333336,53.333333333333336,40.0,40.0,26.666666666666668,66.66666666666666,53.333333333333336,93.33333333333333,40.0,46.666666666666664,40.0,13.333333333333334,VERY_LOW_SAMPLE
week,2026-W10,2026-03-03,2026-03-06,V3_D_V2_CONFIRM,12,12,12,4,-2.8911859617018574,-0.8332459629339241,-0.4980378096159588,41.66666666666667,3.631397467380781,-7.98767503320052,41.66666666666667,41.66666666666667,50.0,58.333333333333336,50.0,66.66666666666666,66.66666666666666,75.0,25.0,25.0,58.333333333333336,16.666666666666664,VERY_LOW_SAMPLE
week,2026-W11,2026-03-09,2026-03-13,V3_D_V2_CONFIRM,15,15,15,5,1.8605237582199716,7.397699123782833,3.3977348434377053,80.0,11.459835546913727,-2.6763951177050815,80.0,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,100.0,100.0,66.66666666666666,60.0,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2026-W12,2026-03-16,2026-03-20,V3_D_V2_CONFIRM,15,15,15,5,0.45972023500956716,-2.0182755774630445,-2.7055150884495283,33.33333333333333,6.8699613894058045,-7.18044995438621,73.33333333333333,53.333333333333336,53.333333333333336,40.0,40.0,93.33333333333333,73.33333333333333,86.66666666666667,60.0,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2026-W13,2026-03-23,2026-03-27,V3_D_V2_CONFIRM,15,15,15,5,0.6584606069408496,-0.6813609310279701,-0.9988901220865709,40.0,6.065843694708131,-6.521193932739053,60.0,53.333333333333336,53.333333333333336,60.0,53.333333333333336,86.66666666666667,80.0,73.33333333333333,53.333333333333336,53.333333333333336,40.0,6.666666666666667,VERY_LOW_SAMPLE
week,2026-W14,2026-03-30,2026-04-03,V3_D_V2_CONFIRM,15,15,15,5,-0.15245702359434785,4.1634617899552175,3.439425051334699,60.0,10.159988971797294,-3.3426562755264047,73.33333333333333,86.66666666666667,80.0,66.66666666666666,66.66666666666666,93.33333333333333,86.66666666666667,46.666666666666664,46.666666666666664,60.0,13.333333333333334,26.666666666666668,VERY_LOW_SAMPLE
week,2026-W15,2026-04-06,2026-04-10,V3_D_V2_CONFIRM,15,15,15,5,1.7173311663504731,17.405289962265325,12.56038647342994,100.0,23.197570633049555,-2.1002154592379476,86.66666666666667,73.33333333333333,86.66666666666667,93.33333333333333,100.0,100.0,100.0,66.66666666666666,46.666666666666664,46.666666666666664,13.333333333333334,40.0,VERY_LOW_SAMPLE
week,2026-W16,2026-04-13,2026-04-17,V3_D_V2_CONFIRM,15,15,15,5,52.45212958397791,84.85823290844088,13.297297297297295,73.33333333333333,110.95318403833436,45.032819740663676,93.33333333333333,93.33333333333333,80.0,86.66666666666667,80.0,100.0,100.0,53.333333333333336,60.0,60.0,6.666666666666667,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W17,2026-04-20,2026-04-24,V3_D_V2_CONFIRM,15,15,15,5,34.70153145334256,52.43472982878305,2.8622540250447193,53.333333333333336,68.05471353227315,23.54289368825727,86.66666666666667,66.66666666666666,73.33333333333333,86.66666666666667,80.0,93.33333333333333,86.66666666666667,60.0,53.333333333333336,53.333333333333336,13.333333333333334,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W18,2026-04-27,2026-04-30,V3_D_V2_CONFIRM,12,12,12,4,0.10986873868885279,7.514559244222646,1.281985203320124,58.333333333333336,15.046483549351334,-4.542838813836564,50.0,66.66666666666666,66.66666666666666,83.33333333333334,75.0,91.66666666666666,91.66666666666666,83.33333333333334,33.33333333333333,33.33333333333333,41.66666666666667,25.0,VERY_LOW_SAMPLE
week,2026-W19,2026-05-04,2026-05-08,V3_D_V2_CONFIRM,12,12,12,4,1.7782170952092697,1.7959984938548705,-1.709925343692148,41.66666666666667,11.844595411853936,-4.640905256413937,75.0,58.333333333333336,75.0,66.66666666666666,58.333333333333336,91.66666666666666,91.66666666666666,83.33333333333334,66.66666666666666,66.66666666666666,25.0,8.333333333333332,VERY_LOW_SAMPLE
week,2026-W20,2026-05-11,2026-05-15,V3_D_V2_CONFIRM,15,15,15,5,0.0979957263126814,-1.1205919751706295,-3.4055727554179516,33.33333333333333,9.550559373040958,-9.632894150485129,86.66666666666667,60.0,46.666666666666664,46.666666666666664,46.666666666666664,93.33333333333333,93.33333333333333,93.33333333333333,33.33333333333333,33.33333333333333,13.333333333333334,53.333333333333336,VERY_LOW_SAMPLE
week,2026-W21,2026-05-18,2026-05-22,V3_D_V2_CONFIRM,15,15,9,5,-0.15261519602310522,6.451245202715111,7.513227513227516,77.77777777777779,17.265673084481755,-8.601754274740157,73.33333333333333,80.0,80.0,75.0,88.88888888888889,100.0,100.0,88.88888888888889,40.0,33.33333333333333,44.44444444444444,22.22222222222222,VERY_LOW_SAMPLE
week,2026-W22,2026-05-26,2026-05-28,V3_D_V2_CONFIRM,9,6,0,3,-6.92512331663261,,,,,,83.33333333333334,33.33333333333333,,,,,,,0.0,,,,VERY_LOW_SAMPLE
week,2025-W14,2025-04-01,2025-04-04,V3_E_EOD_FIRST_STABLE,12,12,12,4,-4.251130805437042,-2.2838528503159385,-6.8237666398947345,16.666666666666664,10.609605349717329,-13.23648087225329,66.66666666666666,25.0,33.33333333333333,25.0,25.0,75.0,58.333333333333336,100.0,0.0,0.0,33.33333333333333,66.66666666666666,VERY_LOW_SAMPLE
week,2025-W15,2025-04-07,2025-04-11,V3_E_EOD_FIRST_STABLE,15,15,15,5,4.918556035948736,8.308097736379247,2.819548872180455,53.333333333333336,19.146541116598748,-4.497365315819335,86.66666666666667,86.66666666666667,86.66666666666667,73.33333333333333,66.66666666666666,93.33333333333333,86.66666666666667,40.0,73.33333333333333,73.33333333333333,13.333333333333334,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W16,2025-04-14,2025-04-18,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.5960222611787789,2.2205628135698805,-1.2477718360071277,46.666666666666664,13.939419404093522,-6.372312391921978,66.66666666666666,60.0,60.0,66.66666666666666,66.66666666666666,86.66666666666667,73.33333333333333,73.33333333333333,40.0,60.0,13.333333333333334,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W17,2025-04-21,2025-04-25,V3_E_EOD_FIRST_STABLE,15,15,15,5,-2.220033232103148,-7.819240018985056,-5.463786531130877,26.666666666666668,4.269225717360418,-12.143020053288332,60.0,33.33333333333333,26.666666666666668,40.0,20.0,86.66666666666667,46.666666666666664,80.0,26.666666666666668,40.0,20.0,40.0,VERY_LOW_SAMPLE
week,2025-W18,2025-04-28,2025-05-02,V3_E_EOD_FIRST_STABLE,12,12,12,4,-3.541138249378559,-2.833160307918407,-1.8385141173344888,25.0,5.735865693717719,-7.631623990939627,66.66666666666666,50.0,50.0,41.66666666666667,33.33333333333333,83.33333333333334,75.0,83.33333333333334,41.66666666666667,41.66666666666667,33.33333333333333,25.0,VERY_LOW_SAMPLE
week,2025-W19,2025-05-07,2025-05-09,V3_E_EOD_FIRST_STABLE,9,9,9,3,0.9285269785239273,-0.38414835717347984,-1.6846361185983816,44.44444444444444,6.007325341155503,-5.59350631011986,44.44444444444444,55.55555555555556,55.55555555555556,44.44444444444444,55.55555555555556,88.88888888888889,77.77777777777779,66.66666666666666,44.44444444444444,55.55555555555556,22.22222222222222,22.22222222222222,VERY_LOW_SAMPLE
week,2025-W20,2025-05-12,2025-05-16,V3_E_EOD_FIRST_STABLE,15,15,15,5,-1.2818234124635557,-2.178849378462404,-2.622377622377625,33.33333333333333,9.942068208999421,-9.840308439779289,66.66666666666666,46.666666666666664,46.666666666666664,40.0,40.0,86.66666666666667,86.66666666666667,80.0,40.0,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W21,2025-05-19,2025-05-23,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.10397729775379219,0.9443334779459049,0.0,46.666666666666664,8.225563245905656,-4.973468729329729,60.0,60.0,53.333333333333336,66.66666666666666,60.0,86.66666666666667,73.33333333333333,66.66666666666666,33.33333333333333,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W22,2025-05-26,2025-05-30,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.9262004210359559,4.625814803007972,4.871567759078821,86.66666666666667,6.995014699697385,-2.062588330283687,86.66666666666667,80.0,80.0,73.33333333333333,86.66666666666667,100.0,93.33333333333333,33.33333333333333,66.66666666666666,80.0,0.0,20.0,VERY_LOW_SAMPLE
week,2025-W23,2025-06-02,2025-06-05,V3_E_EOD_FIRST_STABLE,9,9,9,3,2.592483700258555,11.210825136454137,5.457746478873249,88.88888888888889,14.323550033686217,-0.7506059354250614,88.88888888888889,100.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,88.88888888888889,88.88888888888889,11.11111111111111,0.0,VERY_LOW_SAMPLE
week,2025-W24,2025-06-09,2025-06-13,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.254320149040202,7.453112634873606,5.476190476190479,66.66666666666666,11.687693278298754,-3.3554658809049744,66.66666666666666,73.33333333333333,73.33333333333333,66.66666666666666,73.33333333333333,86.66666666666667,73.33333333333333,46.666666666666664,46.666666666666664,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W25,2025-06-16,2025-06-20,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.6245400809842698,1.1726517444065043,1.6891891891891886,66.66666666666666,8.268099110566343,-5.1306581423546955,66.66666666666666,60.0,66.66666666666666,66.66666666666666,66.66666666666666,86.66666666666667,86.66666666666667,73.33333333333333,46.666666666666664,46.666666666666664,33.33333333333333,20.0,VERY_LOW_SAMPLE
week,2025-W26,2025-06-23,2025-06-27,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.5889791775282647,-2.423306274247847,-1.61662817551963,40.0,6.243996287414829,-6.171712169282232,66.66666666666666,46.666666666666664,40.0,40.0,40.0,80.0,73.33333333333333,60.0,33.33333333333333,40.0,26.666666666666668,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W27,2025-06-30,2025-07-04,V3_E_EOD_FIRST_STABLE,15,15,15,5,-2.48425345897445,-3.187621402323639,-1.1838989739542227,46.666666666666664,5.048543110315031,-8.795089655355946,66.66666666666666,46.666666666666664,40.0,53.333333333333336,40.0,86.66666666666667,73.33333333333333,80.0,40.0,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W28,2025-07-07,2025-07-11,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.6222396103868382,3.4569131291847293,3.2345013477088846,93.33333333333333,5.398226658899994,-1.6369056188696145,60.0,60.0,80.0,73.33333333333333,86.66666666666667,100.0,93.33333333333333,40.0,53.333333333333336,80.0,13.333333333333334,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W29,2025-07-14,2025-07-18,V3_E_EOD_FIRST_STABLE,15,15,15,5,2.037634528214646,2.8037097668457496,2.0123839009287936,60.0,7.514684194596569,-2.365535347975496,86.66666666666667,86.66666666666667,66.66666666666666,66.66666666666666,66.66666666666666,100.0,100.0,46.666666666666664,86.66666666666667,86.66666666666667,13.333333333333334,0.0,VERY_LOW_SAMPLE
week,2025-W30,2025-07-21,2025-07-25,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.5822471764202111,-1.4011953705474454,0.45941807044409533,53.333333333333336,6.732111008880325,-5.4819310529571315,53.333333333333336,66.66666666666666,60.0,60.0,60.0,93.33333333333333,93.33333333333333,60.0,53.333333333333336,73.33333333333333,26.666666666666668,0.0,VERY_LOW_SAMPLE
week,2025-W31,2025-07-28,2025-08-01,V3_E_EOD_FIRST_STABLE,15,15,15,5,-1.2048499043303451,-1.5762214646328536,-0.4608294930875556,40.0,3.5957158469968764,-5.5602655799592196,46.666666666666664,66.66666666666666,46.666666666666664,53.333333333333336,46.666666666666664,73.33333333333333,73.33333333333333,73.33333333333333,40.0,46.666666666666664,46.666666666666664,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W32,2025-08-04,2025-08-08,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.7580392752066323,1.6792714093409364,1.7191977077363862,80.0,5.269322384287682,-2.2378719116707324,80.0,66.66666666666666,86.66666666666667,80.0,73.33333333333333,93.33333333333333,86.66666666666667,53.333333333333336,73.33333333333333,80.0,13.333333333333334,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W33,2025-08-11,2025-08-14,V3_E_EOD_FIRST_STABLE,12,12,12,4,-0.5750249130815223,-3.3707370363350257,-1.5749520967180741,25.0,2.5027292553583993,-8.628203403914283,50.0,33.33333333333333,33.33333333333333,33.33333333333333,25.0,66.66666666666666,50.0,83.33333333333334,33.33333333333333,41.66666666666667,41.66666666666667,16.666666666666664,VERY_LOW_SAMPLE
week,2025-W34,2025-08-18,2025-08-22,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.05437915627992514,0.16847112027974506,0.07087172218285254,53.333333333333336,3.945169896198019,-3.588630930043143,46.666666666666664,40.0,60.0,46.666666666666664,53.333333333333336,80.0,66.66666666666666,53.333333333333336,26.666666666666668,46.666666666666664,26.666666666666668,20.0,VERY_LOW_SAMPLE
week,2025-W35,2025-08-25,2025-08-29,V3_E_EOD_FIRST_STABLE,15,15,15,5,-1.2534209619912176,-2.0654908715337035,-1.1709601873536313,20.0,1.366024446710821,-4.670605748806409,33.33333333333333,20.0,20.0,20.0,20.0,46.666666666666664,40.0,86.66666666666667,20.0,26.666666666666668,60.0,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W36,2025-09-01,2025-09-05,V3_E_EOD_FIRST_STABLE,15,15,15,5,3.445342860713477,10.98495102831635,4.385334291876353,93.33333333333333,14.862129880368828,-1.4561649575561377,66.66666666666666,73.33333333333333,86.66666666666667,86.66666666666667,93.33333333333333,93.33333333333333,93.33333333333333,33.33333333333333,53.333333333333336,80.0,6.666666666666667,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W37,2025-09-08,2025-09-12,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.3110565470484186,3.186809014757547,5.681818181818188,66.66666666666666,9.658783525609307,-5.267503790234726,66.66666666666666,80.0,86.66666666666667,93.33333333333333,80.0,100.0,93.33333333333333,66.66666666666666,40.0,46.666666666666664,26.666666666666668,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W38,2025-09-15,2025-09-19,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.19089658046824193,-1.1369998693421688,3.7828947368421018,53.333333333333336,6.606080399964771,-7.009133862221335,80.0,80.0,66.66666666666666,66.66666666666666,60.0,93.33333333333333,93.33333333333333,53.333333333333336,46.666666666666664,53.333333333333336,13.333333333333334,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W39,2025-09-22,2025-09-26,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.25546180724495143,1.5833869552553053,0.9592326139088669,53.333333333333336,5.851171741932849,-3.890465982864084,53.333333333333336,46.666666666666664,46.666666666666664,60.0,66.66666666666666,93.33333333333333,80.0,80.0,33.33333333333333,46.666666666666664,33.33333333333333,20.0,VERY_LOW_SAMPLE
week,2025-W40,2025-09-29,2025-10-02,V3_E_EOD_FIRST_STABLE,12,12,12,4,2.7817962445912197,14.345681963645768,10.957234168735031,100.0,17.23090216783658,0.03000750612404124,83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,8.333333333333332,75.0,91.66666666666666,0.0,8.333333333333332,VERY_LOW_SAMPLE
week,2025-W41,2025-10-10,2025-10-10,V3_E_EOD_FIRST_STABLE,3,3,3,1,2.214734447984109,7.602628583634022,7.362784471218209,100.0,10.92293940065059,-2.405206696432442,66.66666666666666,100.0,66.66666666666666,100.0,100.0,100.0,100.0,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,0.0,VERY_LOW_SAMPLE
week,2025-W42,2025-10-13,2025-10-17,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.583017747145811,0.0733430162561562,1.0224948875255713,60.0,5.189060835872811,-3.990064788625815,73.33333333333333,73.33333333333333,53.333333333333336,53.333333333333336,53.333333333333336,86.66666666666667,80.0,73.33333333333333,53.333333333333336,60.0,20.0,20.0,VERY_LOW_SAMPLE
week,2025-W43,2025-10-20,2025-10-24,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.3520890533674458,6.444487067224754,5.312500000000009,93.33333333333333,10.135200039451977,-2.5319923137021734,60.0,60.0,73.33333333333333,80.0,93.33333333333333,100.0,93.33333333333333,60.0,46.666666666666664,53.333333333333336,33.33333333333333,13.333333333333334,VERY_LOW_SAMPLE
week,2025-W44,2025-10-27,2025-10-31,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.6430439578572444,-1.9943884553043796,-3.367003367003363,40.0,7.888208082632769,-6.376964905070383,86.66666666666667,66.66666666666666,66.66666666666666,60.0,40.0,93.33333333333333,93.33333333333333,80.0,80.0,80.0,13.333333333333334,6.666666666666667,VERY_LOW_SAMPLE
week,2025-W45,2025-11-03,2025-11-07,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.8619774670756102,-4.6716114339252135,-2.1739130434782594,33.33333333333333,7.1438252051466895,-9.412098527541913,80.0,46.666666666666664,46.666666666666664,53.333333333333336,53.333333333333336,86.66666666666667,80.0,86.66666666666667,33.33333333333333,33.33333333333333,20.0,46.666666666666664,VERY_LOW_SAMPLE
week,2025-W46,2025-11-10,2025-11-14,V3_E_EOD_FIRST_STABLE,15,15,15,5,-1.3754727196809042,-6.629346139241099,-4.3973941368078195,0.0,4.517854889993804,-10.36760062944384,60.0,53.333333333333336,60.0,40.0,13.333333333333334,80.0,73.33333333333333,100.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W47,2025-11-17,2025-11-21,V3_E_EOD_FIRST_STABLE,15,15,15,5,-2.1186247994885843,3.9626463704237493,3.9354187689202735,60.0,10.934296722678956,-6.785931965578964,66.66666666666666,46.666666666666664,46.666666666666664,53.333333333333336,60.0,80.0,73.33333333333333,80.0,26.666666666666668,26.666666666666668,33.33333333333333,40.0,VERY_LOW_SAMPLE
week,2025-W48,2025-11-24,2025-11-28,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.0604346398621665,1.5505878812261038,1.5458937198067568,60.0,9.285415633162332,-6.303203309843383,86.66666666666667,80.0,60.0,53.333333333333336,60.0,100.0,93.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,13.333333333333334,20.0,VERY_LOW_SAMPLE
week,2025-W49,2025-12-01,2025-12-05,V3_E_EOD_FIRST_STABLE,15,15,15,5,2.196897042835941,5.109582796810852,3.1283138918345665,86.66666666666667,9.975488062963594,-1.9223838413441194,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,86.66666666666667,100.0,100.0,33.33333333333333,66.66666666666666,73.33333333333333,0.0,26.666666666666668,VERY_LOW_SAMPLE
week,2025-W50,2025-12-08,2025-12-12,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.9130308089975839,1.049381806030909,-5.6014692378328785,33.33333333333333,13.071290043560603,-8.950668350975993,73.33333333333333,53.333333333333336,46.666666666666664,40.0,33.33333333333333,93.33333333333333,53.333333333333336,86.66666666666667,20.0,33.33333333333333,13.333333333333334,53.333333333333336,VERY_LOW_SAMPLE
week,2025-W51,2025-12-15,2025-12-19,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.9114958288487007,10.405707552839129,4.53857791225416,86.66666666666667,17.155526027108593,-4.027803677642357,73.33333333333333,73.33333333333333,86.66666666666667,86.66666666666667,80.0,93.33333333333333,93.33333333333333,66.66666666666666,40.0,46.666666666666664,20.0,33.33333333333333,VERY_LOW_SAMPLE
week,2025-W52,2025-12-22,2025-12-26,V3_E_EOD_FIRST_STABLE,12,12,12,4,3.0785369879058977,12.924253621232502,8.781837663550483,75.0,22.101401791188227,-6.029739186478383,91.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,75.0,91.66666666666666,83.33333333333334,58.333333333333336,58.333333333333336,58.333333333333336,8.333333333333332,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W01,2025-12-29,2026-01-02,V3_E_EOD_FIRST_STABLE,9,9,9,3,1.609286888178241,-3.0247385280246686,-1.2150668286755817,22.22222222222222,7.222665427019172,-7.4966970751385595,77.77777777777779,55.55555555555556,55.55555555555556,55.55555555555556,33.33333333333333,88.88888888888889,77.77777777777779,88.88888888888889,22.22222222222222,22.22222222222222,22.22222222222222,55.55555555555556,VERY_LOW_SAMPLE
week,2026-W02,2026-01-05,2026-01-09,V3_E_EOD_FIRST_STABLE,15,15,15,5,1.668102409760431,7.392720518657002,7.398975526465557,86.66666666666667,10.956773075414088,-2.790718259140726,93.33333333333333,66.66666666666666,80.0,86.66666666666667,86.66666666666667,100.0,100.0,60.0,60.0,60.0,6.666666666666667,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W03,2026-01-12,2026-01-16,V3_E_EOD_FIRST_STABLE,15,15,15,5,3.217287878616797,6.273822050040733,5.050505050505061,80.0,13.092062913722792,-2.440265837172059,80.0,93.33333333333333,80.0,80.0,86.66666666666667,93.33333333333333,93.33333333333333,46.666666666666664,60.0,66.66666666666666,13.333333333333334,20.0,VERY_LOW_SAMPLE
week,2026-W04,2026-01-19,2026-01-23,V3_E_EOD_FIRST_STABLE,15,15,15,5,-0.4193450931514109,0.10955905339831214,-1.392757660167132,40.0,7.140124910635675,-4.494240674974961,66.66666666666666,60.0,60.0,60.0,53.333333333333336,80.0,80.0,80.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,VERY_LOW_SAMPLE
week,2026-W05,2026-01-26,2026-01-30,V3_E_EOD_FIRST_STABLE,15,15,15,5,0.9506353175537746,11.324184565350446,5.21472392638036,66.66666666666666,17.16779545005379,-4.571106932385259,53.333333333333336,66.66666666666666,80.0,86.66666666666667,73.33333333333333,100.0,100.0,80.0,26.666666666666668,33.33333333333333,40.0,26.666666666666668,VERY_LOW_SAMPLE
