candidate_source,score_variant_id,score_policy,signal_date,signal_time,raw_rank,rank_v2,stock_code,code,stock_name,name,market,score_coverage_pct,score_confidence_pct,d0_close,price_1415,d0_high,d0_volume,volume_1415_or_daily,d0_trading_value,d0_pct_change,change_rate_1415,d0_date,trading_day_age,days_after_D0,watch_age,legacy_d0_rank,legacy_d0_volume_rank,legacy_d0_trading_value_rank,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,event_id,program_buy_feature_used,passed_d0_filter,source_pool,metadata_version,score_base_time,entry_base_time,price_source,score_total_100,component_candle_score,component_pullback_score,component_short_score,component_liquidity_score,component_risk_penalty_norm,d0_pullback_depth_pct,d0_volume_filter_pass,d0_amount_limit_pass,d0_change_filter_pass,score_v2,daily_latest_date,minute_latest_date,entry_time,entry_price_1500,entry_status,status,exclude_reason,v2_rank,role,complete_through_day,future_missing_reason,dplus1_date,dplus1_minute_rows,dplus1_high_return_pct,dplus1_low_return_pct,dplus1_close_return_pct,dplus1_ge_plus1,dplus1_ge_plus2,dplus1_ge_plus3,dplus1_le_minus1,dplus1_le_minus2,dplus1_le_minus3,dplus2_date,dplus2_minute_rows,dplus2_high_return_pct,dplus2_low_return_pct,dplus2_close_return_pct,dplus2_ge_plus1,dplus2_ge_plus2,dplus2_ge_plus3,dplus2_le_minus1,dplus2_le_minus2,dplus2_le_minus3,dplus3_date,dplus3_minute_rows,dplus3_high_return_pct,dplus3_low_return_pct,dplus3_close_return_pct,dplus3_ge_plus1,dplus3_ge_plus2,dplus3_ge_plus3,dplus3_le_minus1,dplus3_le_minus2,dplus3_le_minus3,dplus4_date,dplus4_minute_rows,dplus4_high_return_pct,dplus4_low_return_pct,dplus4_close_return_pct,dplus4_ge_plus1,dplus4_ge_plus2,dplus4_ge_plus3,dplus4_le_minus1,dplus4_le_minus2,dplus4_le_minus3,dplus5_date,dplus5_minute_rows,dplus5_high_return_pct,dplus5_low_return_pct,dplus5_close_return_pct,dplus5_ge_plus1,dplus5_ge_plus2,dplus5_ge_plus3,dplus5_le_minus1,dplus5_le_minus2,dplus5_le_minus3
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-30,14:15,1,1,005690,005690,파미셀,파미셀,KOSPI,70.0,70.0,18560.0,18560.0,18790.0,14634027.0,14634027.0,271607541120.0,13.171,13.171,2025-10-29,1,1,D+1,6,17,15,-1.224,3.479,0.107,20251030_005690_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.9124,0.9213,0.8605,0.5,0.817,0.0,1.224,True,True,True,84.9124,2026-05-19,2026-05-19,2025-10-30 15:00:00,17110.0,ok,selected,,1,V2_TOP1,5,,2025-10-31,381,1.6949,-2.8054,-0.8182,Y,N,N,Y,Y,N,2025-11-03,381,7.481,-0.4676,6.3705,Y,Y,Y,N,N,N,2025-11-04,381,9.2344,4.7925,6.8966,Y,Y,Y,N,N,N,2025-11-05,381,6.6628,-0.1753,5.7861,Y,Y,Y,N,N,N,2025-11-06,381,12.0397,1.3442,6.3705,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-30,14:15,2,2,050890,050890,쏠리드,쏠리드,KOSDAQ,70.0,70.0,8890.0,8890.0,9070.0,20730563.0,20730563.0,184294705070.0,22.115,22.115,2025-10-29,1,1,D+1,8,8,28,-1.985,11.31,0.122,20251030_050890_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.5435,0.8724,0.9203,0.5,0.7328,0.15,1.985,True,True,True,83.5435,2026-05-19,2026-05-19,2025-10-30 15:00:00,8690.0,ok,selected,,2,V2_TOP2,5,,2025-10-31,381,-4.2578,-8.4005,-7.2497,N,N,N,Y,Y,Y,2025-11-03,381,-3.7975,-7.4799,-4.4879,N,N,N,Y,Y,Y,2025-11-04,381,-0.5754,-5.0633,-2.3015,N,N,N,Y,Y,Y,2025-11-05,381,-0.4603,-7.71,-1.496,N,N,N,Y,Y,Y,2025-11-06,380,-0.4603,-11.1623,-9.8964,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-30,14:15,3,3,006340,006340,대원전선,대원전선,KOSPI,70.0,70.0,3525.0,3525.0,3615.0,30808334.0,30808334.0,108599377350.0,11.374,11.374,2025-10-29,1,1,D+1,9,2,55,-2.49,7.725,0.22,20251030_006340_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,81.6613,0.7673,0.9485,0.5,0.6179,0.15,2.49,True,True,True,81.6613,2026-05-19,2026-05-19,2025-10-30 15:00:00,3610.0,ok,selected,,3,V2_TOP3,5,,2025-10-31,381,9.0028,-1.108,1.108,Y,Y,Y,Y,N,N,2025-11-03,380,25.0693,4.7091,16.8975,Y,Y,Y,N,N,N,2025-11-04,381,23.5457,15.374,17.867,Y,Y,Y,N,N,N,2025-11-05,381,20.0831,8.3102,17.036,Y,Y,Y,N,N,N,2025-11-06,381,19.5291,7.4792,7.7562,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-31,14:15,1,1,005690,005690,파미셀,파미셀,KOSPI,70.0,70.0,18560.0,18560.0,18790.0,14634027.0,14634027.0,271607541120.0,13.171,13.171,2025-10-29,2,2,D+2,6,17,15,-1.224,3.479,0.107,20251031_005690_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.9124,0.9213,0.8605,0.5,0.817,0.0,1.224,True,True,True,84.9124,2026-05-19,2026-05-19,2025-10-31 15:00:00,16700.0,ok,selected,,1,V2_TOP1,5,,2025-11-03,381,10.1198,1.976,8.982,Y,Y,Y,N,N,N,2025-11-04,381,11.9162,7.3653,9.521,Y,Y,Y,N,N,N,2025-11-05,381,9.2814,2.2754,8.3832,Y,Y,Y,N,N,N,2025-11-06,381,14.7904,3.8323,8.982,Y,Y,Y,N,N,N,2025-11-07,381,8.024,1.497,3.5928,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-31,14:15,2,2,050890,050890,쏠리드,쏠리드,KOSDAQ,70.0,70.0,8890.0,8890.0,9070.0,20730563.0,20730563.0,184294705070.0,22.115,22.115,2025-10-29,2,2,D+2,8,8,28,-1.985,11.31,0.122,20251031_050890_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.5435,0.8724,0.9203,0.5,0.7328,0.15,1.985,True,True,True,83.5435,2026-05-19,2026-05-19,2025-10-31 15:00:00,8080.0,ok,selected,,2,V2_TOP2,5,,2025-11-03,381,3.4653,-0.495,2.7228,Y,Y,Y,N,N,N,2025-11-04,381,6.9307,2.104,5.0743,Y,Y,Y,N,N,N,2025-11-05,381,7.0545,-0.7426,5.9406,Y,Y,Y,N,N,N,2025-11-06,380,7.0545,-4.4554,-3.0941,Y,Y,Y,Y,Y,Y,2025-11-07,381,-0.2475,-6.6832,-5.6931,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-10-31,14:15,3,3,006340,006340,대원전선,대원전선,KOSPI,70.0,70.0,3525.0,3525.0,3615.0,30808334.0,30808334.0,108599377350.0,11.374,11.374,2025-10-29,2,2,D+2,9,2,55,-2.49,7.725,0.22,20251031_006340_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,81.6613,0.7673,0.9485,0.5,0.6179,0.15,2.49,True,True,True,81.6613,2026-05-19,2026-05-19,2025-10-31 15:00:00,3652.0,ok,selected,,3,V2_TOP3,5,,2025-11-03,380,23.6309,3.5049,15.5531,Y,Y,Y,N,N,N,2025-11-04,381,22.1249,14.0471,16.5115,Y,Y,Y,N,N,N,2025-11-05,381,18.7021,7.0646,15.69,Y,Y,Y,N,N,N,2025-11-06,381,18.1544,6.2432,6.517,Y,Y,Y,N,N,N,2025-11-07,380,13.7733,2.6835,9.1183,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-03,14:15,1,1,049630,049630,재영솔루텍,재영솔루텍,KOSDAQ,70.0,70.0,6400.0,6400.0,6595.0,10910050.0,10910050.0,69824320000.0,19.85,19.85,2025-11-03,0,0,D0,7,13,93,-2.957,2.632,0.161,20251103_049630_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.8221,0.8003,0.9566,0.5,0.522,0.0,2.957,True,True,True,84.8221,2026-05-19,2026-05-19,2025-11-03 15:00:00,1265.0,ok,selected,,1,V2_TOP1,5,,2025-11-04,379,22.5296,1.4229,10.6719,Y,Y,Y,N,N,N,2025-11-05,381,16.6008,1.9763,11.0672,Y,Y,Y,N,N,N,2025-11-06,381,20.3953,7.9842,9.3281,Y,Y,Y,N,N,N,2025-11-07,381,12.253,2.1344,2.8458,Y,Y,Y,N,N,N,2025-11-10,381,13.9921,3.5573,8.2213,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-03,14:15,2,2,001440,001440,대한전선,대한전선,KOSPI,70.0,70.0,24200.0,24200.0,25400.0,17592323.0,17592323.0,425734216600.0,14.964,14.964,2025-10-31,1,1,D+1,1,10,9,-4.724,3.651,0.296,20251103_001440_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.4076,0.5686,0.8645,0.5,0.9146,0.0,4.724,True,True,True,78.4076,2026-05-19,2026-05-19,2025-11-03 15:00:00,25050.0,ok,selected,,2,V2_TOP2,5,,2025-11-04,381,14.3713,4.5908,8.1836,Y,Y,Y,N,N,N,2025-11-05,381,7.7844,-1.996,4.99,Y,Y,Y,Y,N,N,2025-11-06,380,8.7824,-3.7924,-2.1956,Y,Y,Y,Y,Y,Y,2025-11-07,380,6.5868,-6.986,-1.1976,Y,Y,Y,Y,Y,Y,2025-11-10,381,0.3992,-6.3872,-0.3992,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-03,14:15,3,3,123690,123690,한국화장품,한국화장품,KOSPI,70.0,70.0,12750.0,12750.0,13080.0,11053495.0,11053495.0,140932061250.0,24.755,24.755,2025-10-30,2,2,D+2,4,20,42,-2.523,16.104,0.138,20251103_123690_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,77.711,0.8378,0.9625,0.5,0.6745,0.5,2.523,True,True,True,77.711,2026-05-19,2026-05-19,2025-11-03 15:00:00,11250.0,ok,selected,,3,V2_TOP3,5,,2025-11-04,375,-1.4222,-3.7333,-3.2889,N,N,N,Y,Y,Y,2025-11-05,379,-3.2,-9.0667,-8.1778,N,N,N,Y,Y,Y,2025-11-06,363,-5.6,-11.1111,-10.6667,N,N,N,Y,Y,Y,2025-11-07,370,-3.2889,-12.0,-9.6889,N,N,N,Y,Y,Y,2025-11-10,361,-5.3333,-9.5111,-7.5556,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-04,14:15,1,1,380550,380550,뉴로핏,뉴로핏,KOSDAQ,70.0,70.0,25100.0,25100.0,25550.0,10211405.0,10211405.0,256306265500.0,12.054,12.054,2025-11-04,0,0,D0,4,17,15,-1.761,2.841,0.12,20251104_380550_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.5276,0.8868,0.8854,0.5,0.8044,0.0,1.761,True,True,True,85.5276,2026-05-19,2026-05-19,2025-11-04 15:00:00,25300.0,ok,selected,,1,V2_TOP1,5,,2025-11-05,381,-1.1858,-9.4862,-4.5455,N,N,N,Y,Y,Y,2025-11-06,378,7.9051,-8.6957,-5.5336,Y,Y,Y,Y,Y,Y,2025-11-07,381,-4.7431,-12.8458,-7.3123,N,N,N,Y,Y,Y,2025-11-10,381,1.581,-8.8933,-0.7905,Y,N,N,Y,Y,Y,2025-11-11,381,2.9644,-3.7549,1.3834,Y,Y,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-04,14:15,2,2,049630,049630,재영솔루텍,재영솔루텍,KOSDAQ,70.0,70.0,6400.0,6400.0,6595.0,10910050.0,10910050.0,69824320000.0,19.85,19.85,2025-11-03,1,1,D+1,7,13,93,-2.957,2.632,0.161,20251104_049630_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.8221,0.8003,0.9566,0.5,0.522,0.0,2.957,True,True,True,84.8221,2026-05-19,2026-05-19,2025-11-04 15:00:00,1397.0,ok,selected,,2,V2_TOP2,5,,2025-11-05,381,5.5834,-7.6593,0.5727,Y,Y,Y,Y,Y,Y,2025-11-06,381,9.0193,-2.219,-1.0021,Y,Y,Y,Y,Y,N,2025-11-07,381,1.6464,-7.5161,-6.8719,Y,N,N,Y,Y,Y,2025-11-10,381,3.2212,-6.2276,-2.0043,Y,Y,Y,Y,Y,Y,2025-11-11,380,16.5354,-1.5032,6.6571,Y,Y,Y,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-04,14:15,3,3,256840,256840,한국비엔씨,한국비엔씨,KOSDAQ,70.0,70.0,6050.0,6050.0,6130.0,24177512.0,24177512.0,146273947600.0,18.164,18.164,2025-11-04,0,0,D0,6,4,39,-1.305,11.848,0.078,20251104_256840_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.6924,0.9161,0.8668,0.5,0.6826,0.15,1.305,True,True,True,80.6924,2026-05-19,2026-05-19,2025-11-04 15:00:00,5950.0,ok,selected,,3,V2_TOP3,5,,2025-11-05,381,0.8403,-8.2353,-5.8824,N,N,N,Y,Y,Y,2025-11-06,380,-5.2101,-12.437,-9.4118,N,N,N,Y,Y,Y,2025-11-07,381,-9.2437,-15.6303,-14.958,N,N,N,Y,Y,Y,2025-11-10,379,-11.0924,-15.2941,-11.7647,N,N,N,Y,Y,Y,2025-11-11,374,-10.084,-13.7815,-11.7647,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-05,14:15,1,1,380550,380550,뉴로핏,뉴로핏,KOSDAQ,70.0,70.0,25100.0,25100.0,25550.0,10211405.0,10211405.0,256306265500.0,12.054,12.054,2025-11-04,1,1,D+1,4,17,15,-1.761,2.841,0.12,20251105_380550_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.5276,0.8868,0.8854,0.5,0.8044,0.0,1.761,True,True,True,85.5276,2026-05-19,2026-05-19,2025-11-05 15:00:00,24000.0,ok,selected,,1,V2_TOP1,5,,2025-11-06,378,13.75,-3.75,-0.4167,Y,Y,Y,Y,Y,Y,2025-11-07,381,0.4167,-8.125,-2.2917,N,N,N,Y,Y,Y,2025-11-10,381,7.0833,-3.9583,4.5833,Y,Y,Y,Y,Y,Y,2025-11-11,381,8.5417,1.4583,6.875,Y,Y,Y,N,N,N,2025-11-12,381,14.375,3.3333,5.0,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-05,14:15,2,2,049630,049630,재영솔루텍,재영솔루텍,KOSDAQ,70.0,70.0,6400.0,6400.0,6595.0,10910050.0,10910050.0,69824320000.0,19.85,19.85,2025-11-03,2,2,D+2,7,13,93,-2.957,2.632,0.161,20251105_049630_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,84.8221,0.8003,0.9566,0.5,0.522,0.0,2.957,True,True,True,84.8221,2026-05-19,2026-05-19,2025-11-05 15:00:00,1396.0,ok,selected,,2,V2_TOP2,5,,2025-11-06,381,9.0974,-2.149,-0.9312,Y,Y,Y,Y,Y,N,2025-11-07,381,1.7192,-7.4499,-6.8052,Y,N,N,Y,Y,Y,2025-11-10,381,3.2951,-6.1605,-1.9341,Y,Y,Y,Y,Y,Y,2025-11-11,380,16.6189,-1.4327,6.7335,Y,Y,Y,Y,N,N,2025-11-12,377,37.6791,8.596,31.447,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-05,14:15,3,3,256840,256840,한국비엔씨,한국비엔씨,KOSDAQ,70.0,70.0,6050.0,6050.0,6130.0,24177512.0,24177512.0,146273947600.0,18.164,18.164,2025-11-04,1,1,D+1,6,4,39,-1.305,11.848,0.078,20251105_256840_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.6924,0.9161,0.8668,0.5,0.6826,0.15,1.305,True,True,True,80.6924,2026-05-19,2026-05-19,2025-11-05 15:00:00,5550.0,ok,selected,,3,V2_TOP3,5,,2025-11-06,380,1.6216,-6.1261,-2.8829,Y,N,N,Y,Y,Y,2025-11-07,381,-2.7027,-9.5495,-8.8288,N,N,N,Y,Y,Y,2025-11-10,379,-4.6847,-9.1892,-5.4054,N,N,N,Y,Y,Y,2025-11-11,374,-3.6036,-7.5676,-5.4054,N,N,N,Y,Y,Y,2025-11-12,378,-3.2432,-5.9459,-5.2252,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-06,14:15,1,1,380550,380550,뉴로핏,뉴로핏,KOSDAQ,70.0,70.0,25100.0,25100.0,25550.0,10211405.0,10211405.0,256306265500.0,12.054,12.054,2025-11-04,2,2,D+2,4,17,15,-1.761,2.841,0.12,20251106_380550_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,85.5276,0.8868,0.8854,0.5,0.8044,0.0,1.761,True,True,True,85.5276,2026-05-19,2026-05-19,2025-11-06 15:00:00,23575.0,ok,selected,,1,V2_TOP1,5,,2025-11-07,381,2.2269,-6.4687,-0.5302,Y,Y,N,Y,Y,Y,2025-11-10,381,9.0138,-2.2269,6.4687,Y,Y,Y,Y,Y,N,2025-11-11,381,10.4984,3.2874,8.8017,Y,Y,Y,N,N,N,2025-11-12,381,16.4369,5.1962,6.8929,Y,Y,Y,N,N,N,2025-11-13,331,12.1951,1.8028,2.9692,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-06,14:15,2,2,256840,256840,한국비엔씨,한국비엔씨,KOSDAQ,70.0,70.0,6050.0,6050.0,6130.0,24177512.0,24177512.0,146273947600.0,18.164,18.164,2025-11-04,2,2,D+2,6,4,39,-1.305,11.848,0.078,20251106_256840_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,80.6924,0.9161,0.8668,0.5,0.6826,0.15,1.305,True,True,True,80.6924,2026-05-19,2026-05-19,2025-11-06 15:00:00,5400.0,ok,selected,,2,V2_TOP2,5,,2025-11-07,381,0.0,-7.037,-6.2963,N,N,N,Y,Y,Y,2025-11-10,379,-2.037,-6.6667,-2.7778,N,N,N,Y,Y,Y,2025-11-11,374,-0.9259,-5.0,-2.7778,N,N,N,Y,Y,Y,2025-11-12,378,-0.5556,-3.3333,-2.5926,N,N,N,Y,Y,Y,2025-11-13,330,0.3704,-3.8889,-1.1111,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-06,14:15,3,3,353200,353200,대덕전자,대덕전자,KOSPI,70.0,70.0,43200.0,43200.0,45350.0,10639076.0,10639076.0,459608083200.0,9.645,9.645,2025-11-05,1,1,D+1,3,21,10,-4.741,4.459,0.293,20251106_353200_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.9766,0.5273,0.8204,0.5,0.9312,0.0,4.741,True,True,True,74.9766,2026-05-19,2026-05-19,2025-11-06 15:00:00,44450.0,ok,selected,,3,V2_TOP3,5,,2025-11-07,381,2.2497,-7.3116,-4.9494,Y,Y,N,Y,Y,Y,2025-11-10,379,7.5366,-8.7739,6.4117,Y,Y,Y,Y,Y,Y,2025-11-11,381,11.5861,4.162,9.1114,Y,Y,Y,N,N,N,2025-11-12,380,18.7852,5.5118,17.6603,Y,Y,Y,N,N,N,2025-11-13,331,15.6355,10.0112,11.811,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-07,14:15,1,1,353200,353200,대덕전자,대덕전자,KOSPI,70.0,70.0,43200.0,43200.0,45350.0,10639076.0,10639076.0,459608083200.0,9.645,9.645,2025-11-05,2,2,D+2,3,21,10,-4.741,4.459,0.293,20251107_353200_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.9766,0.5273,0.8204,0.5,0.9312,0.0,4.741,True,True,True,74.9766,2026-05-19,2026-05-19,2025-11-07 15:00:00,42300.0,ok,selected,,1,V2_TOP1,5,,2025-11-10,379,13.0024,-4.1371,11.8203,Y,Y,Y,Y,Y,Y,2025-11-11,381,17.2577,9.4563,14.6572,Y,Y,Y,N,N,N,2025-11-12,380,24.8227,10.8747,23.6407,Y,Y,Y,N,N,N,2025-11-13,331,21.513,15.6028,17.4941,Y,Y,Y,N,N,N,2025-11-14,381,15.4846,10.1655,11.5839,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-07,14:15,2,2,452450,452450,피아이이,피아이이,KOSDAQ,70.0,70.0,9210.0,9210.0,9640.0,19258846.0,19258846.0,177373971660.0,13.704,13.704,2025-11-06,1,1,D+1,4,10,31,-4.461,8.565,0.339,20251107_452450_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.0975,0.5478,0.8852,0.5,0.7244,0.15,4.461,True,True,True,74.0975,2026-05-19,2026-05-19,2025-11-07 15:00:00,9130.0,ok,selected,,2,V2_TOP2,5,,2025-11-10,381,2.1906,-3.0668,-2.6287,Y,Y,N,Y,Y,Y,2025-11-11,381,3.5049,-7.3384,-6.1336,Y,Y,Y,Y,Y,Y,2025-11-12,380,-1.9715,-8.3242,-5.2574,N,N,N,Y,Y,Y,2025-11-13,328,-3.724,-7.448,-6.3527,N,N,N,Y,Y,Y,2025-11-14,376,-8.2147,-10.8434,-10.2957,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-07,14:15,3,3,015760,015760,한국전력,한국전력,KOSPI,70.0,70.0,46100.0,46100.0,46800.0,10936326.0,10936326.0,504164628600.0,5.977,5.977,2025-11-06,1,1,D+1,2,21,8,-1.496,2.658,0.255,20251107_015760_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,73.8831,0.7024,0.7351,0.5,0.9513,0.0,1.496,True,True,True,73.8831,2026-05-19,2026-05-19,2025-11-07 15:00:00,44150.0,ok,selected,,3,V2_TOP3,5,,2025-11-10,381,5.6625,-1.0193,4.7565,Y,Y,Y,Y,N,N,2025-11-11,381,14.1563,4.077,12.231,Y,Y,Y,N,N,N,2025-11-12,381,13.4768,7.3613,7.9275,Y,Y,Y,N,N,N,2025-11-13,331,12.7973,5.889,11.4383,Y,Y,Y,N,N,N,2025-11-14,381,11.325,6.795,7.3613,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-10,14:15,1,1,452450,452450,피아이이,피아이이,KOSDAQ,70.0,70.0,9210.0,9210.0,9640.0,19258846.0,19258846.0,177373971660.0,13.704,13.704,2025-11-06,2,2,D+2,4,10,31,-4.461,8.565,0.339,20251110_452450_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.0975,0.5478,0.8852,0.5,0.7244,0.15,4.461,True,True,True,74.0975,2026-05-19,2026-05-19,2025-11-10 15:00:00,8950.0,ok,selected,,1,V2_TOP1,5,,2025-11-11,381,5.5866,-5.4749,-4.2458,Y,Y,Y,Y,Y,Y,2025-11-12,380,0.0,-6.4804,-3.352,N,N,N,Y,Y,Y,2025-11-13,328,-1.7877,-5.5866,-4.4693,N,N,N,Y,Y,Y,2025-11-14,376,-6.3687,-9.0503,-8.4916,N,N,N,Y,Y,Y,2025-11-17,370,-5.8101,-9.9441,-9.2737,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-11-10,14:15,2,2,015760,015760,한국전력,한국전력,KOSPI,70.0,70.0,46100.0,46100.0,46800.0,10936326.0,10936326.0,504164628600.0,5.977,5.977,2025-11-06,2,2,D+2,2,21,8,-1.496,2.658,0.255,20251110_015760_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,73.8831,0.7024,0.7351,0.5,0.9513,0.0,1.496,True,True,True,73.8831,2026-05-19,2026-05-19,2025-11-10 15:00:00,46300.0,ok,selected,,2,V2_TOP2,5,,2025-11-11,381,8.8553,-0.7559,7.0194,Y,Y,Y,N,N,N,2025-11-12,381,8.2073,2.3758,2.9158,Y,Y,Y,N,N,N,2025-11-13,331,7.5594,0.9719,6.2635,Y,Y,Y,N,N,N,2025-11-14,381,6.1555,1.8359,2.3758,Y,Y,Y,N,N,N,2025-11-17,381,7.3434,3.1317,6.4795,Y,Y,Y,N,N,N
