signal_date,rank,stock_code,stock_name,active_variant,compare_variant,active_route,fallback_route,v3_total_score,v3_grade,entry_1500_price,source_freshness,stale_sources,fallback_used,fallback_reason,operational_allowed,consensus_sources,in_eod_active_top3,in_v2_hybrid_top3,in_human_proxy_top3,consensus_score,rank_score,path_score,risk_control_score,market_condition_score,liquidity_score,manual_proxy_score,complete_d1,complete_d5,h1_plus1_touch,h1_minus2_touch,h5_plus1_touch,h5_plus2_touch,h5_plus3_touch,h5_minus1_touch,h5_minus2_touch,h5_minus3_touch,ret_d1_close_pct,ret_d5_close_pct
2025-05-07,1,226590,엠디바이스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.945027,B,13480.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,95.96909875,85.0,50.0,65.0,92.993243,True,True,False,True,True,True,True,True,True,True,-4.821958456973297,0.5192878338278861
2025-05-07,2,065500,오리엔트정공,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.061149,B,12180.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,79.0,85.0,50.0,65.0,93.222973,True,True,True,True,True,True,True,True,True,True,-5.747126436781613,-23.152709359605915
2025-05-07,3,093240,형지엘리트,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.078716,B,2396.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,73.0,85.0,50.0,55.0,93.574324,True,True,True,True,True,True,True,True,True,True,-5.467445742904841,-9.47412353923205
2025-05-08,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,54600.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,False,False,True,True,True,False,False,False,0.366300366300365,4.94505494505495
2025-05-08,2,033230,인성정보,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.254105,B,2310.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,80.0,50.0,50.0,89.08209,True,True,True,True,True,True,True,True,True,True,-2.813852813852813,-1.7316017316017285
2025-05-08,3,438700,버넥트,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.195896,B,6490.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,84.0,80.0,50.0,55.0,92.91791,True,True,True,True,True,True,True,True,True,True,-2.157164869029271,-18.335901386748844
2025-05-09,1,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.210385,B,54850.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,19.0,78.0,85.0,50.0,75.0,87.207692,True,True,True,False,True,True,True,False,False,False,5.013673655423889,3.555150410209662
2025-05-09,2,098460,고영,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.797197,B,17210.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,80.3146465,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-1.7431725740848392,5.7524694944799615
2025-05-09,3,226590,엠디바이스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.297692,C,13380.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,78.0,80.0,50.0,65.0,90.953846,True,True,True,False,True,True,True,True,True,True,0.37369207772794955,-8.744394618834084
2025-05-12,1,225190,LK삼양,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.355049,B,2284.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,86.1738735,85.0,50.0,55.0,94.579365,True,True,True,True,True,True,True,True,True,True,-1.3572679509632257,4.553415061295962
2025-05-12,2,053300,한국정보인증,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.743254,B,5390.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,84.0,85.0,50.0,65.0,91.865079,True,True,True,False,True,True,True,False,False,False,3.153988868274582,1.6697588126159513
2025-05-12,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.35,C,57200.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,80.0,50.0,75.0,50.0,True,True,True,False,True,True,False,True,True,False,-0.5244755244755206,-2.447552447552448
2025-05-13,1,098460,고영,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,58.346977,B,17520.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,80.64651075,80.0,50.0,65.0,50.0,True,True,True,False,True,True,True,True,True,True,3.8812785388127935,-5.936073059360735
2025-05-13,2,403490,우듬지팜,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.4625,B,2165.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,86.0,85.0,50.0,65.0,92.25,True,True,True,True,True,False,False,True,True,True,-3.002309468822173,-17.321016166281755
2025-05-13,3,308100,형지글로벌,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.282328,C,5123.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,71.0,85.0,50.0,55.0,91.646552,True,True,True,True,True,True,True,True,True,True,1.542065196174125,-36.99004489556901
2025-05-14,1,098460,고영,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.11964,B,17700.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,85.79759725,80.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-2.5423728813559365,-7.401129943502827
2025-05-14,2,376900,로킷헬스케어,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.376587,B,16990.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,84.0,85.0,50.0,65.0,92.531746,True,True,True,False,True,True,True,True,False,False,26.250735726898178,16.068275456150683
2025-05-14,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,57200.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,False,True,True,False,0.17482517482516613,-2.622377622377625
2025-05-15,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.858064,B,31800.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,9.0,78.0,85.0,50.0,65.0,90.16129,True,True,True,False,True,True,True,False,False,False,7.8616352201257955,20.28301886792452
2025-05-15,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.75,B,57250.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,90.0,85.0,50.0,75.0,50.0,True,True,False,False,False,False,False,True,True,True,-0.7860262008733576,-4.454148471615715
2025-05-15,3,476040,오가노이드사이언스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.428322,B,38150.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,89.522144,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,True,False,False,19.397116644823065,19.397116644823065
2025-05-16,1,376900,로킷헬스케어,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.458848,B,20950.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,20.0,83.058988,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-4.868735083532217,-14.892601431980912
2025-05-16,2,098460,고영,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.492303,B,18200.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,90.94868375,72.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-5.659340659340661,-13.626373626373622
2025-05-16,3,086060,진바이오텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.672266,B,4275.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,55.0,90.445312,True,True,True,True,True,True,True,True,True,True,-2.5730994152046827,-1.8713450292397682
2025-05-19,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,80.61149,A,34650.0,PASS,,False,,True,"EOD,V2,Human",True,True,True,100.0,32.0,89.65332025000001,85.0,50.0,75.0,94.269841,True,True,True,False,True,True,True,False,False,False,7.3593073593073655,19.76911976911977
2025-05-19,2,059210,메타바이오메드,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.845907,B,6020.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,76.58382375,72.0,50.0,65.0,87.166667,True,True,True,True,True,True,True,True,True,True,2.3255813953488413,-6.312292358803983
2025-05-19,3,225190,LK삼양,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.296429,B,2428.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,84.0,85.0,50.0,55.0,92.928571,True,True,True,True,True,True,True,True,True,True,-3.5008237232289963,-7.413509060955514
2025-05-20,1,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.87845,B,2190.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,18.0,83.77805125,85.0,50.0,65.0,90.234848,True,True,True,True,True,True,True,True,True,True,-0.91324200913242,10.273972602739722
2025-05-20,2,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.126136,B,37125.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,22.0,80.0,85.0,50.0,75.0,93.522727,True,True,True,False,True,True,True,False,False,False,5.3198653198653245,14.074074074074083
2025-05-20,3,459510,나우로보틱스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.23282,B,27150.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,72.54708,80.0,50.0,75.0,89.015152,True,True,True,True,True,True,True,True,True,True,4.972375690607733,2.946593001841613
2025-05-21,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.163596,B,39000.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,18.0,90.0,85.0,50.0,75.0,92.27193,True,True,False,True,True,True,True,True,True,True,-1.9230769230769273,2.051282051282044
2025-05-21,2,459510,나우로보틱스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.070414,B,28200.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,90.79983475,85.0,50.0,65.0,91.008772,True,True,True,True,True,True,True,True,True,True,2.127659574468077,7.801418439716312
2025-05-21,3,084650,랩지노믹스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,61.444323,B,2635.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,91.29548750000001,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,18.40607210626186,0.379506641366234
2025-05-22,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.621696,B,38250.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,20.0,84.144642,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,6.666666666666665,10.326797385620923
2025-05-22,2,459510,나우로보틱스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.39083,B,29650.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,89.272199,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-8.431703204047214,1.8549747048903775
2025-05-22,3,377220,프롬바이오,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.877049,C,3440.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,71.0,85.0,50.0,55.0,91.540984,True,True,True,True,True,True,False,True,True,True,-11.191860465116276,-26.01744186046512
2025-05-23,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.683751,B,41150.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,15.0,87.8916735,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,0.8505467800729027,-1.9441069258809285
2025-05-23,2,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.221505,B,2380.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,19.0,79.94391175,80.0,50.0,55.0,91.598361,True,True,True,False,True,True,True,True,True,True,0.8403361344537785,-7.14285714285714
2025-05-23,3,011000,진원생명과학,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.825627,B,3640.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,18.0,78.2391525,85.0,50.0,55.0,95.795082,True,True,True,True,True,True,True,True,True,True,3.9835164835164916,-5.631868131868134
2025-05-26,1,089150,케이씨티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.564453,B,3510.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,90.0,85.0,50.0,55.0,92.289062,True,True,True,False,True,True,True,True,True,True,0.2849002849002913,-5.840455840455839
2025-05-26,2,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.25,B,41300.0,PASS,,False,,True,EOD,True,False,False,20.0,10.0,90.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,True,True,2.5423728813559254,-0.8474576271186418
2025-05-26,3,142280,녹십자엠에스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.458984,B,4905.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,79.0,85.0,50.0,55.0,91.179688,True,True,False,True,False,False,False,True,True,True,-7.9510703363914415,-11.213047910295614
2025-05-27,1,452450,피아이이,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.706048,B,9060.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,65.0,93.120968,True,True,True,False,True,True,True,True,True,True,-0.7726269315673329,-5.629139072847678
2025-05-27,2,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.7375,B,16210.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,80.0,85.0,50.0,65.0,95.75,True,True,True,True,True,True,True,True,True,True,-3.3312769895126437,4.133251079580513
2025-05-27,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.35,B,54000.0,PASS,,False,,True,EOD,True,False,False,20.0,10.0,84.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,3.518518518518521,7.037037037037042
2025-05-28,1,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.034265,B,15650.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,10.0,76.89509925,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,3.130990415335466,7.028753993610226
2025-05-28,2,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.625,B,55800.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,23.0,90.0,85.0,50.0,75.0,91.5,True,True,True,False,True,True,True,False,False,False,0.5376344086021501,5.913978494623651
2025-05-28,3,044490,태웅,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.358972,B,19480.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,92.393145,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,True,False,False,13.44969199178645,46.5605749486653
2025-05-29,1,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,71.161339,A,16100.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,20.0,86.07559425,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,4.968944099378891,3.416149068322971
2025-05-29,2,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.442424,B,42300.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,90.0,85.0,50.0,65.0,87.848485,True,True,False,True,True,True,True,True,True,True,-4.6099290780141855,12.29314420803782
2025-05-29,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,56200.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,0.0,6.4056939501779375
2025-05-30,1,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,68.54512,B,17030.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,20.0,78.6341345,80.0,50.0,65.0,50.0,True,True,True,True,True,False,False,True,True,True,-1.4092777451556127,1.2918379330593144
2025-05-30,2,044490,태웅,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.263696,B,22750.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,66.20068475,80.0,50.0,65.0,90.671875,True,True,True,True,True,True,True,True,True,True,20.879120879120872,28.7912087912088
2025-05-30,3,382150,온코크로스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.944031,B,14100.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,96.29353950000001,85.0,50.0,65.0,50.0,True,True,True,True,True,True,False,True,True,True,-0.5673758865248235,-3.546099290780147
2025-06-02,1,044490,태웅,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.386035,B,28600.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,23.0,68.20068475,80.0,50.0,65.0,92.118644,True,True,False,True,True,True,True,True,True,True,-4.1958041958041985,1.7482517482517501
2025-06-02,2,256840,한국비엔씨,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.101271,B,5920.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,86.0,85.0,50.0,55.0,95.025424,True,True,False,True,False,False,False,True,True,True,-8.108108108108103,-8.445945945945944
2025-06-02,3,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.119185,B,16790.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,84.12790175,85.0,50.0,65.0,50.0,True,True,False,True,True,True,True,True,True,True,0.5360333531864159,3.15664085765337
2025-06-04,1,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.073246,B,42450.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,13.0,90.0,85.0,50.0,65.0,90.464912,True,True,True,False,True,True,True,False,False,False,8.127208480565361,28.621908127208485
2025-06-04,2,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.339563,B,16830.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,83.9304185,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,True,True,True,-0.4753416518122444,4.456327985739761
2025-06-04,3,005930,삼성전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.85,B,57700.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,84.0,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,2.4263431542461023,3.119584055459268
2025-06-05,1,053580,웹케시,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.747716,B,22450.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,91.5090165,85.0,50.0,65.0,94.427273,True,True,True,True,True,True,True,True,True,True,-3.11804008908686,-14.075723830734965
2025-06-05,2,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,61.813182,B,45900.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,22.0,74.0,85.0,50.0,65.0,95.263636,True,True,True,False,True,True,True,False,False,False,3.4858387799564294,18.954248366013072
2025-06-05,3,006800,미래에셋증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.814838,B,17654.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,87.09891875,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,1.5803783845020902,7.499716778067289
2025-06-09,1,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,65.237675,B,16630.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,15.0,84.91783525,80.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,3.728202044497886,8.659049909801553
2025-06-09,2,034020,두산에너빌리티,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.206633,B,47850.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,18.0,78.0,85.0,50.0,75.0,89.132653,True,True,True,True,True,True,True,True,True,True,0.31347962382444194,24.555903866248684
