replay_order,signal_date,rank,stock_code,stock_name,d0_date,trading_day_age,entry_1500_price,entry_1500_dt,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,rsi14_signal_1500,risk_count,badges,paper_watch_status,d1_label,h5_label,retro_success_tags,retro_fail_tags,retro_tags,hide_outcome_default,d1_reveal_available,h5_reveal_available,chart_status,minute_entry_available,d1_data_available,h5_data_available,minute_missing_reason,date_mapping_error,expected_dplus_dates,signal_minute_rows_to_1500,dplus_minute_day_count,selection_reason_text,model_id,source_layer,watch_days
447,2025-11-11,3,098460,고영,2025-11-10,1,19420.0,2025-11-11 15:00:00,-4.570024570024566,-4.570024570024566,-10.712643678160916,29.834254502264972,58.97435897435897,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-12|2025-11-13|2025-11-14|2025-11-17|2025-11-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
448,2025-11-12,1,034020,두산에너빌리티,2025-10-29,10,78300.0,2025-11-12 15:00:00,0.12787723785165905,-18.775933609958507,-19.60985626283368,15.742992296541484,50.0,2,깊은 눌림 · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|RSI_NEUTRAL,OLD_D0_RISK|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|OLD_D0_RISK|D0_CLOSE_BREAKDOWN|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-13|2025-11-14|2025-11-17|2025-11-18|2025-11-19,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+10 / D0 종가 대비 약세 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
449,2025-11-12,2,486990,노타,2025-11-07,3,41700.0,2025-11-12 15:00:00,-0.8323424494649179,-24.729241877256314,-31.527093596059107,25.469738482544198,51.21951219512195,2,D0고가 -20%↓ · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-13|2025-11-14|2025-11-17|2025-11-18|2025-11-19,357,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 2,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
450,2025-11-12,3,098460,고영,2025-11-10,2,20350.0,2025-11-12 15:00:00,3.667855323484459,0.0,-6.436781609195408,44.41855824916694,36.8421052631579,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-13|2025-11-14|2025-11-17|2025-11-18|2025-11-19,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
451,2025-11-13,1,486990,노타,2025-11-07,4,41000.0,2025-11-13 15:00:00,-2.7283511269276417,-25.992779783393505,-32.67651888341544,6.028198228642833,66.66666666666666,3,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,ENTRY_OR_SIGNAL_MINUTE_INSUFFICIENT,False,True,True,SIGNAL_MINUTE_TO_1500_INSUFFICIENT,False,2025-11-14|2025-11-17|2025-11-18|2025-11-19|2025-11-20,301,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
452,2025-11-13,2,035720,카카오,2025-11-11,2,63900.0,2025-11-13 15:00:00,0.15673981191222097,-0.31201248049922414,-4.197901049475261,19.558739482155136,40.0,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,ENTRY_OR_SIGNAL_MINUTE_INSUFFICIENT,False,True,True,SIGNAL_MINUTE_TO_1500_INSUFFICIENT,False,2025-11-14|2025-11-17|2025-11-18|2025-11-19|2025-11-20,301,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 근처 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
453,2025-11-13,3,015760,한국전력,2025-11-11,2,48950.0,2025-11-13 15:00:00,2.728226652675758,-1.2108980827447047,-2.876984126984128,53.386355197637414,32.25806451612904,0,15시 balanced,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,ENTRY_OR_SIGNAL_MINUTE_INSUFFICIENT,False,True,True,SIGNAL_MINUTE_TO_1500_INSUFFICIENT,False,2025-11-14|2025-11-17|2025-11-18|2025-11-19|2025-11-20,301,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 5 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
454,2025-11-14,1,486990,노타,2025-11-07,5,35050.0,2025-11-14 15:00:00,-13.66995073891626,-36.73285198555957,-42.44663382594417,6.213683095408753,55.102040816326536,4,D0고가 -20%↓ · D0종가 -10%↓ · 신호일 약세 · 거래량 약화 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|VOLUME_DIED|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-17|2025-11-18|2025-11-19|2025-11-20|2025-11-21,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
455,2025-11-14,2,035720,카카오,2025-11-11,3,61400.0,2025-11-14 15:00:00,-3.6106750392464693,-4.212168486739465,-7.946026986506749,26.38058555527015,43.75,0,15시 balanced · RSI 중립,h5_done,D1_OTHER,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-17|2025-11-18|2025-11-19|2025-11-20|2025-11-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+3 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
456,2025-11-14,3,466100,클로봇,2025-11-03,9,38000.0,2025-11-14 15:00:00,-4.881101376720897,-18.454935622317592,-23.309788092835515,5.207054273948213,41.66666666666667,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|RSI_NEUTRAL,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-17|2025-11-18|2025-11-19|2025-11-20|2025-11-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 7 / 감시 D+9 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
457,2025-11-17,1,486990,노타,2025-11-07,6,35275.0,2025-11-17 15:00:00,-0.9129213483146104,-36.32671480144405,-42.07717569786536,11.020775947912032,75.38461538461539,3,D0고가 -20%↓ · D0종가 -10%↓ · RSI 과열,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-11-18|2025-11-19|2025-11-20|2025-11-21|2025-11-24,358,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+6 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
458,2025-11-17,2,035720,카카오,2025-11-11,4,60800.0,2025-11-17 15:00:00,-0.9771986970684043,-5.148205928237126,-8.845577211394307,18.417196316163565,50.0,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-18|2025-11-19|2025-11-20|2025-11-21|2025-11-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
459,2025-11-17,3,466100,클로봇,2025-11-03,10,38600.0,2025-11-17 15:00:00,1.4454664914586024,-17.16738197424893,-22.09889001009082,8.341286714514508,20.0,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_MIXED,D0_VALUE_STRONG,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-11-18|2025-11-19|2025-11-20|2025-11-21|2025-11-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 7 / 감시 D+10 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
460,2025-11-18,1,486990,노타,2025-11-07,7,29900.0,2025-11-18 15:00:00,-17.403314917127076,-46.02888086642599,-50.90311986863711,10.357141953266872,43.75,3,D0고가 -20%↓ · D0종가 -10%↓ · 신호일 약세 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-19|2025-11-20|2025-11-21|2025-11-24|2025-11-25,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+7 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
461,2025-11-18,2,035720,카카오,2025-11-11,5,57500.0,2025-11-18 15:00:00,-5.271828665568368,-10.296411856474263,-13.793103448275868,43.18333741717257,43.75,1,15시 balanced · D0종가 -10%↓ · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL,D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-19|2025-11-20|2025-11-21|2025-11-24|2025-11-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / D0 고가 대비 조정권 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
462,2025-11-18,3,015760,한국전력,2025-11-13,3,49550.0,2025-11-18 15:00:00,0.5070993914807254,0.6091370558375608,-1.6865079365079416,84.00919873382557,52.94117647058823,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-19|2025-11-20|2025-11-21|2025-11-24|2025-11-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
463,2025-11-19,1,486990,노타,2025-11-07,8,30250.0,2025-11-19 15:00:00,-0.32948929159802853,-45.3971119133574,-50.32840722495895,7.548765647607702,71.42857142857143,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-11-20|2025-11-21|2025-11-24|2025-11-25|2025-11-26,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+8 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
464,2025-11-19,2,035720,카카오,2025-11-11,6,58000.0,2025-11-19 15:00:00,0.8695652173912993,-9.51638065522621,-13.043478260869568,22.264002657967374,71.42857142857143,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-20|2025-11-21|2025-11-24|2025-11-25|2025-11-26,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+6 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
465,2025-11-19,3,015760,한국전력,2025-11-13,4,47050.0,2025-11-19 15:00:00,-4.949494949494948,-4.467005076142128,-6.646825396825395,69.4655618356832,58.33333333333333,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-20|2025-11-21|2025-11-24|2025-11-25|2025-11-26,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+4 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
466,2025-11-20,1,486990,노타,2025-11-07,9,33400.0,2025-11-20 15:00:00,9.868421052631572,-39.71119133574007,-45.1559934318555,15.462435862307936,79.3103448275862,4,D0고가 -20%↓ · D0종가 -10%↓ · RSI 과열,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|RSI_OVERHEAT,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-11-21|2025-11-24|2025-11-25|2025-11-26|2025-11-27,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+9 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
467,2025-11-20,2,035720,카카오,2025-11-11,7,59200.0,2025-11-20 15:00:00,1.7182130584192379,-7.6443057722308865,-11.244377811094452,16.530730072924698,40.0,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-21|2025-11-24|2025-11-25|2025-11-26|2025-11-27,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+7 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
468,2025-11-20,3,015760,한국전력,2025-11-13,5,49000.0,2025-11-20 15:00:00,3.703703703703698,-0.5076142131979711,-2.777777777777779,49.1704597658782,59.09090909090909,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-21|2025-11-24|2025-11-25|2025-11-26|2025-11-27,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
469,2025-11-21,1,486990,노타,2025-11-07,10,34300.0,2025-11-21 15:00:00,1.179941002949847,-38.08664259927797,-43.67816091954023,5.817085147610655,63.333333333333336,4,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|RSI_NEUTRAL,OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|OLD_D0_RISK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED|RSI_NEUTRAL,True,True,True,OK,True,True,True,OK,False,2025-11-24|2025-11-25|2025-11-26|2025-11-27|2025-11-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+10 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 4,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
470,2025-11-21,2,035720,카카오,2025-11-11,8,58500.0,2025-11-21 15:00:00,-1.0152284263959421,-8.736349453978153,-12.293853073463268,18.760141545354486,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,OLD_D0_RISK,D0_VALUE_STRONG|OLD_D0_RISK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-24|2025-11-25|2025-11-26|2025-11-27|2025-11-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+8 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
471,2025-11-21,3,015760,한국전력,2025-11-13,6,48300.0,2025-11-21 15:00:00,-1.327885597548517,-1.9289340101522834,-4.1666666666666625,40.69324937720653,58.82352941176471,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-24|2025-11-25|2025-11-26|2025-11-27|2025-11-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+6 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
472,2025-11-24,1,035720,카카오,2025-11-11,9,58900.0,2025-11-24 15:00:00,0.34071550255536653,-8.112324492979717,-11.694152923538226,13.688094272571508,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,OLD_D0_RISK,D0_VALUE_STRONG|OLD_D0_RISK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-25|2025-11-26|2025-11-27|2025-11-28|2025-12-01,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+9 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
473,2025-11-24,2,015760,한국전력,2025-11-13,7,48100.0,2025-11-24 15:00:00,-0.10384215991692258,-2.3350253807106647,-4.563492063492058,27.319439337532934,33.33333333333333,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-25|2025-11-26|2025-11-27|2025-11-28|2025-12-01,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+7 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
474,2025-11-24,3,098460,고영,2025-11-12,8,19050.0,2025-11-24 15:00:00,8.857142857142852,-7.073170731707313,-10.14150943396226,54.20897958089481,56.33802816901409,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,OLD_D0_RISK,D0_VALUE_STRONG|OLD_D0_RISK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-25|2025-11-26|2025-11-27|2025-11-28|2025-12-01,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 6 / 감시 D+8 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
475,2025-11-25,1,005930,삼성전자,2025-11-24,1,99300.0,2025-11-25 15:00:00,2.6887280248190315,2.6887280248190315,0.3030303030302939,48.735111714685566,44.44444444444444,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-11-26|2025-11-27|2025-11-28|2025-12-01|2025-12-02,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
