signal_date,top3_count,success_count_broad,success_count_strict,green_count,yellow_count,orange_count,red_count,red_fast_fail_count,red_no_profit_count,gray_count,avg_signal_volume_retention_vs_d0,avg_signal_turnover_retention_vs_d0,avg_signal_vs_d0_high_pct,avg_signal_vs_d0_close_pct,avg_rsi14,avg_risk_count,avg_trading_day_age,avg_d0_range_pct,avg_upper_shadow_ratio,avg_value_vs_20d,avg_d1_return_at_cutoff,avg_ret_d1_close,day_group_broad,day_group_strict,weekday,month,kospi_change_pct_asof,kosdaq_change_pct_asof,nasdaq_change_pct_asof,sp500_change_pct_asof,usdkrw_change_pct_asof,vix_change_pct_asof
2026-04-08,3,1,1,1,0,2,0,0,0,0,38.135903971978315,38.21534343773471,-10.420891004710228,-6.45963300310662,45.01960784313726,0.6666666666666666,4.333333333333333,22.003782598555436,0.2325644610630172,5.271111742284732,-0.6729801116163281,-0.5812080810899678,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-04,6.871248712414335,5.123802725878468,2.8029105291791367,2.5081414644149813,-1.436168259373738,-18.386344627110763
2026-04-09,3,3,2,2,1,0,0,0,0,0,56.26279536851387,56.44214734936546,-4.716636510322144,-2.3446172688965796,41.32501485442662,0.3333333333333333,1.0,19.42575456880952,0.15922906386326252,2.2508897376221437,9.710618160761515,8.321866445472692,DAY_3_SUCCESS,DAY_GREEN2,Thursday,2026-04,-1.6063443193003124,-1.2708170849199396,0.8280528754784022,0.6170023529293189,-0.2923623687357879,-7.366925270736524
2026-04-10,3,1,1,1,0,2,0,0,0,0,66.5136917446212,75.83856780628555,1.8234627995247117,5.952233779533219,50.950292397660824,0.3333333333333333,1.6666666666666667,18.15230387598757,0.2578206131590372,2.2532948109783044,1.6210635712882502,2.056696186729305,DAY_1_SUCCESS,DAY_GREEN1,Friday,2026-04,1.3994437531260615,1.6384758364312413,0.3525949632005032,-0.1138521091652355,-0.2923623687357879,-1.3340186348648642
2026-04-13,3,3,0,0,3,0,0,0,0,0,45.205968677604,46.21073758789501,-5.492062567331686,-0.842059945218935,62.82051282051282,0.3333333333333333,1.6666666666666667,19.048218141984517,0.19351379984291375,2.275255298883371,0.12264347380493608,0.38451243100868043,DAY_3_SUCCESS,DAY_GREEN0,Monday,2026-04,1.3994437531260615,1.6384758364312413,0.3525949632005032,-0.1138521091652355,-0.3602860446849876,-1.3340186348648642
2026-04-14,3,3,2,2,1,0,0,0,0,0,49.787131727832495,48.80568740978632,-10.351862520774361,-4.616219199056737,48.819444444444436,0.3333333333333333,2.3333333333333335,16.72344628373122,0.2807438572735443,1.8031853528227437,7.690903762708028,7.94590801068158,DAY_3_SUCCESS,DAY_GREEN2,Tuesday,2026-04,2.739549152810828,2.0039278440500574,1.964048247378392,1.1782866364792757,-0.5024188163054388,-3.974896420100316
2026-04-15,3,2,1,1,1,1,0,0,0,0,79.2814760536163,86.38629590947876,-4.471916804040217,2.2666005647862253,65.07437070938215,0.0,3.0,17.373855814247218,0.1740776804067943,1.627960040908033,-5.057676085714206,-5.62791808161932,DAY_2_SUCCESS,DAY_GREEN1,Wednesday,2026-04,2.0718026056721683,2.723107640745881,1.5945605830651963,0.7975783355387733,0.3157718358039574,-1.0348612622076314
2026-04-16,3,1,0,0,1,2,0,0,0,0,74.14542574535098,63.94277734410681,-10.687694375102238,-7.056626075301794,68.1013431013431,1.3333333333333333,1.3333333333333333,24.17316785622346,0.10613444747868361,8.510758297871,-0.8666955739162209,-1.7148652463007972,DAY_1_SUCCESS,DAY_GREEN0,Thursday,2026-04,2.210661277639425,0.9145891724443134,0.3609244545592194,0.2609955835367383,0.2618607925137572,-1.2658202601573132
2026-04-17,3,2,1,1,1,1,0,0,0,0,56.46934429499078,49.8900166974173,-13.344327836081959,-7.850088979121239,56.49509803921569,1.0,1.6666666666666667,14.94820353068409,0.2661733951627569,1.766228601417424,-2.9096237563013716,-1.915776312938755,DAY_2_SUCCESS,DAY_GREEN1,Friday,2026-04,-0.5481806281671386,0.6079262577710409,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-20,3,3,0,0,3,0,0,0,0,0,19.735002647560336,18.87112069156066,-11.150031361340488,-4.1573869234202405,55.75838168923275,0.3333333333333333,1.3333333333333333,25.828099529049922,0.4110858172749216,4.703746540689343,-0.6051633468047933,-0.4503127430758426,DAY_3_SUCCESS,DAY_GREEN0,Monday,2026-04,0.4387976588844822,0.4110970565108784,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-21,3,1,1,1,0,1,1,1,0,0,26.068131133655566,25.502065544150046,-11.477132544051452,-4.590109408041136,54.76827094474154,1.0,2.3333333333333335,25.828099529049922,0.4110858172749216,4.703746540689343,4.870210337991735,4.7013644139521285,DAY_1_SUCCESS,DAY_GREEN1,Tuesday,2026-04,2.723549586836671,0.3557901008639508,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-22,3,2,2,2,0,1,0,0,0,0,32.89346040112665,37.437819545403684,0.011380497656414098,6.422232351993588,48.569023569023564,0.0,2.6666666666666665,20.7822606796562,0.4037049899221006,3.443358987616857,4.340579174570847,3.515889114266391,DAY_2_SUCCESS,DAY_GREEN2,Wednesday,2026-04,0.4611432784375591,0.1772643613818125,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-23,3,2,0,0,2,1,0,0,0,0,44.84413974647123,44.784342484042675,-14.27691337111627,-7.420916744367093,57.96568627450981,1.3333333333333333,3.6666666666666665,23.275042275864962,0.44344404574362567,4.01989102457702,-1.4576226477883036,-1.7985024788149007,DAY_2_SUCCESS,DAY_GREEN0,Thursday,2026-04,0.9018484152990114,-0.576571389867242,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-24,3,2,1,1,1,0,1,1,0,0,56.69939252596718,59.60302744626234,-1.7576540393725846,3.2181380246395683,55.7037037037037,0.0,1.0,15.988385152217973,0.3377821718702447,10.245768830552615,3.497915787238274,4.067916978718308,DAY_2_SUCCESS,DAY_GREEN1,Friday,2026-04,-0.0027795750647485,2.514668188127489,1.51759455105116,1.2040463669150905,0.2618607925137572,-2.564108016318145
2026-04-27,3,1,0,0,1,1,1,1,0,0,58.501051402038264,60.897019100902774,-0.6177990115684316,3.6910143759714504,47.61904761904762,0.0,1.3333333333333333,19.465718248433408,0.24243858196301116,12.258411560778585,-0.4250414235285677,-0.7783446464484808,DAY_1_SUCCESS,DAY_GREEN0,Monday,2026-04,,,,,,
2026-04-28,3,1,1,1,0,2,0,0,0,0,48.092526364215075,49.06395450578901,-6.156643712067699,-1.4306563635340073,62.410968660968656,0.0,1.3333333333333333,16.425597450991216,0.38436242763222445,3.799333364182292,3.54088752087226,2.8828086131673794,DAY_1_SUCCESS,DAY_GREEN1,Tuesday,2026-04,2.554037213367666,0.9752126528442372,1.51759455105116,1.2040463669150905,0.2618607925137572,-1.603416631428456
2026-04-29,3,1,1,1,0,1,1,1,0,0,64.36030621115138,70.14630476842935,-3.4294898492188772,2.3190889290198484,64.19753086419753,0.3333333333333333,1.3333333333333333,20.458840740600447,0.3507360651004019,2.180893427229886,1.9309635917360124,1.124064463919065,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-04,0.7510894410798219,0.3850013985093659,1.51759455105116,1.2040463669150905,0.2786846356688244,-2.552956639054837
2026-04-30,3,2,2,2,0,0,1,1,0,0,71.30188534708016,80.73546303866947,4.495378017018353,8.207250527994752,38.144841269841265,0.0,1.3333333333333333,24.868736247137917,0.2080607315389924,4.080488336139502,2.8491905078615765,3.2104710201031152,DAY_2_SUCCESS,DAY_GREEN2,Thursday,2026-04,-1.3754502383834688,-2.2872174782423538,1.51759455105116,1.2040463669150905,-0.3117192831042503,1.3935339607453967
2026-05-04,3,2,2,2,0,1,0,0,0,0,45.55947568269459,47.884985193429664,-4.822550382286287,2.856265888553081,37.62626262626262,1.0,1.6666666666666667,24.63634538026001,0.3739473528541852,3.8688484536997727,6.621363930553436,6.414788744163051,DAY_2_SUCCESS,DAY_GREEN2,Monday,2026-05,-1.3754502383834688,-2.2872174782423538,-0.1857046101389148,-0.4062189384334225,-0.3117192831042503,7.651566579883617
2026-05-06,3,2,2,2,0,1,0,0,0,0,73.56097648932717,79.55698200655617,-3.5085778337860565,1.2316265424242723,52.94117647058823,0.6666666666666666,2.0,17.00294135928344,0.3606724576562536,2.276117472833384,4.241501511703331,5.096745617175047,DAY_2_SUCCESS,DAY_GREEN2,Wednesday,2026-05,-1.3754502383834688,-2.2872174782423538,1.0305254951532117,0.8120017337603702,-0.3117192831042503,-6.0414228294717205
2026-05-07,3,1,0,0,1,2,0,0,0,0,28.07413560664307,26.357510225579016,-11.437346288336414,-5.871005495364212,47.792022792022784,0.3333333333333333,2.6666666666666665,19.73487148350537,0.36840061287337483,6.167697969727084,4.049641215323333,3.8683912308450363,DAY_1_SUCCESS,DAY_GREEN0,Thursday,2026-05,1.4285176809007982,-0.9081360333913268,1.0305254951532117,0.8120017337603702,0.32945349196285,6.981012828992816
2026-05-08,3,3,2,2,1,0,0,0,0,0,55.817398718317925,57.01618003123813,-3.3126810803348374,0.714857697356171,51.630036630036635,0.0,1.6666666666666667,20.162333219793243,0.22624975008027723,4.758978661331352,6.8691631191631215,7.4550495660909695,DAY_3_SUCCESS,DAY_GREEN2,Friday,2026-05,0.1061434238731617,0.7121463508136472,1.0305254951532117,0.8120017337603702,1.35763837163565,-1.545498345890861
2026-05-11,3,1,0,0,1,1,0,0,0,1,59.90901924795158,67.99570073259277,-0.8581704527819921,5.186210592630736,62.80756280756281,0.0,1.6666666666666667,19.310973731213814,0.34201290614740176,4.121967748828941,-0.531067034639293,-1.8628986872170186,DAY_1_SUCCESS,DAY_GREEN0,Monday,2026-05,4.324353160842898,-0.031461821642631,1.0305254951532117,0.8120017337603702,1.35763837163565,-1.545498345890861
2026-05-12,3,0,0,0,0,2,1,1,0,0,56.81127247278127,54.90636572121279,-7.7298278914420235,-5.263007510330216,65.33023615950445,1.0,1.3333333333333333,21.400359662788997,0.1508138528840599,3.9431379809087126,-5.51743572430932,-5.755396975968722,DAY_0_SUCCESS,DAY_GREEN0,Tuesday,2026-05,-2.2894976375053666,-2.323289214305824,1.0305254951532117,0.8120017337603702,1.35763837163565,-1.545498345890861
2026-05-13,3,3,1,1,2,0,0,0,0,0,29.73781774827599,26.180490330140156,-15.771434577899143,-11.918063933357525,38.2996632996633,1.0,2.0,23.339965032857055,0.1807403310864002,3.7536198534761738,-1.0493411437228077,-0.5217864980294825,DAY_3_SUCCESS,DAY_GREEN1,Wednesday,2026-05,2.6279740682833674,-0.2001204114339905,1.2041483674895437,0.5849246488426552,1.35763837163565,-0.6670313141271755
2026-05-14,3,2,0,0,2,0,1,1,0,0,29.32810627166189,25.609653376145157,-17.408237218635183,-12.948505040578283,75.61253561253561,1.6666666666666667,4.0,23.046836007262257,0.22916024157059925,4.246543304434127,-8.62842168675944,-5.968703791535309,DAY_2_SUCCESS,DAY_GREEN0,Thursday,2026-05,1.7516550845804613,1.2031301776656012,1.2041483674895437,0.5849246488426552,1.35763837163565,-0.6670313141271755
2026-05-15,3,1,1,1,0,2,0,0,0,0,22.883354571062736,18.294144455036065,-24.54973572687629,-20.48109489200385,29.857549857549856,2.6666666666666665,5.0,23.046836007262257,0.22916024157059925,4.246543304434127,2.3904244994327937,2.2810410568824673,DAY_1_SUCCESS,DAY_GREEN1,Friday,2026-05,-6.117089586927616,-5.144027739297618,1.2041483674895437,0.5849246488426552,1.35763837163565,-0.6670313141271755
2026-05-18,3,0,0,0,0,1,2,2,0,0,24.757327997791492,20.023088706104605,-22.82446086278325,-18.6289246603359,51.80623973727422,2.0,6.0,23.046836007262257,0.22916024157059925,4.246543304434127,-6.408900855502161,-7.083595724562475,DAY_0_SUCCESS,DAY_GREEN0,Monday,2026-05,0.3050774170645809,-1.65778619603123,1.2041483674895437,0.5849246488426552,1.35763837163565,-0.6670313141271755
2026-05-19,3,0,0,0,0,0,0,0,0,3,14.719507081622995,11.225962177776827,-26.482279182430045,-23.352804955975135,51.47477794536618,3.0,8.0,17.261802275119607,0.2890836132181089,4.850510967444986,,,DAY_0_SUCCESS,DAY_GREEN0,Tuesday,2026-05,-3.2514462403073985,-2.405745709168472,1.2041483674895437,0.5849246488426552,1.35763837163565,-0.6670313141271755
